Filename,WC,exam,in_class,mealtimes,socializing,at_work,schedule,coursework,at_home,downtime,relationships
42_3_3.txt,133,0.75,0,0.75,5.26,0,1.5,0.75,0.75,0.75,3.01
43_1_1.txt,129,2.33,2.33,0.78,0.78,0.78,1.55,0,0.78,0.78,0.78
43_1_2.txt,72,1.39,0,0,0,1.39,2.78,2.78,1.39,0,1.39
43_1_3.txt,115,0.87,0.87,0,0,0,0,0,0,0.87,0
43_2_1.txt,141,1.42,0,0,2.13,3.55,2.84,2.84,3.55,0,2.84
43_2_2.txt,94,6.38,8.51,0,0,1.06,1.06,1.06,2.13,0,0
43_2_3.txt,132,8.33,2.27,0.76,0.76,0.76,1.52,0,0.76,0.76,0
43_3_1.txt,205,6.83,4.88,0,0.49,0.98,0,1.46,0.49,0,0.49
43_3_2.txt,92,0,0,0,2.17,3.26,0,0,2.17,2.17,0
43_3_3.txt,193,0,0,1.04,2.59,0,0.52,0,0.52,1.55,2.07
44_1_1.txt,139,5.76,5.76,0,3.6,2.16,0,0,0.72,0,5.04
44_1_2.txt,123,8.94,9.76,0,0.81,1.63,1.63,0,0.81,0,1.63
44_1_3.txt,130,0.77,0,3.08,0.77,3.08,0.77,0,3.08,3.85,0.77
44_2_1.txt,107,0.93,0,2.8,1.87,0.93,1.87,0.93,1.87,0.93,0
44_2_2.txt,158,2.53,0.63,0,0.63,1.27,0.63,0.63,0.63,1.9,0.63
44_2_3.txt,137,0,3.65,0,1.46,0,0,0,0.73,1.46,2.19
44_3_1.txt,248,0,0.81,1.21,2.02,0.81,1.21,0.4,1.61,0.81,0.81
44_3_2.txt,157,1.91,1.91,0.64,0,1.91,0,0.64,1.91,0.64,0.64
44_3_3.txt,115,0,0,0.87,1.74,0.87,0,0.87,0,2.61,0.87
45_1_1.txt,118,0,0,0,1.69,0.85,5.93,0.85,2.54,0,0.85
45_1_2.txt,88,0,1.14,0,1.14,1.14,0,0,0,4.55,1.14
45_1_3.txt,105,1.9,0,0,5.71,0.95,0,0.95,0,1.9,0
45_2_1.txt,117,5.13,8.55,0.85,0.85,0,3.42,0,2.56,0.85,0
45_2_2.txt,129,0.78,0,0,3.88,2.33,1.55,0,0.78,0,0
45_2_3.txt,155,0.65,0.65,0.65,1.29,1.29,3.87,1.29,1.94,1.94,0
45_3_1.txt,184,2.72,1.09,1.09,0.54,3.8,1.09,1.63,1.63,4.35,0.54
45_3_2.txt,117,2.56,1.71,0,0.85,0.85,0.85,3.42,3.42,0,0.85
45_3_3.txt,127,0,0,2.36,0,1.57,3.15,0.79,1.57,3.94,0
46_1_1.txt,138,2.17,3.62,0,2.9,0.72,0.72,0,2.9,0,3.62
46_1_2.txt,143,4.9,7.69,0,2.1,2.8,2.1,1.4,0,0,2.8
46_1_3.txt,159,0,0,0.63,0,3.77,1.89,3.14,1.89,0.63,0.63
46_2_1.txt,229,0,0,0,0.87,1.31,0.87,1.75,0.87,0.87,0.87
46_2_2.txt,134,6.72,8.21,0,1.49,0.75,0.75,1.49,1.49,0,3.73
46_2_3.txt,300,0.33,0.67,0,1,4.33,1,3.67,2,1.67,0
46_3_1.txt,445,0.22,0,0.22,2.02,1.12,0,0.22,1.8,2.7,0.9
46_3_2.txt,187,0,0,1.6,2.14,0.53,1.6,0,1.07,1.6,2.14
46_3_3.txt,576,1.22,0.52,0.35,1.22,1.56,0.69,0.69,0.69,1.04,1.39
47_1_1.txt,118,1.69,0,0,0,1.69,5.08,0.85,4.24,0,0.85
47_1_2.txt,66,0,0,7.58,0,1.52,9.09,0,1.52,1.52,0
47_1_3.txt,124,0,0.81,1.61,2.42,2.42,1.61,0,0,0.81,1.61
47_3_1.txt,153,0.65,0.65,0,0.65,2.61,3.92,2.61,0.65,0,1.96
47_4_1.txt,117,2.56,0.85,0,0,1.71,2.56,2.56,5.13,0,0.85
47_4_2.txt,18,0,0,5.56,0,0,0,11.11,0,0,0
47_4_3.txt,183,0,0,0.55,1.64,0,0,0,0,6.01,1.09
47_5_1.txt,106,0,0,0,0,1.89,1.89,0,0.94,6.6,1.89
47_5_2.txt,58,0,0,3.45,0,1.72,1.72,0,0,0,1.72
47_5_3.txt,146,0,0,0,2.74,1.37,1.37,0,0.68,0,1.37
48_1_1.txt,173,5.2,3.47,0,2.31,0.58,1.16,1.73,0.58,1.16,0.58
48_1_2.txt,98,3.06,0,0,0,1.02,0,2.04,2.04,1.02,0
48_1_3.txt,173,0.58,0,0,1.16,0,0,0,0,0.58,1.16
48_2_1.txt,218,0.46,0.46,0,1.83,0,0.46,0.46,0.46,0,0.46
48_2_2.txt,33,0,0,0,0,0,0,3.03,6.06,0,0
48_2_3.txt,58,0,0,0,3.45,0,0,0,6.9,3.45,1.72
48_4_1.txt,243,0.41,0,0,0.41,2.06,0,0.41,1.65,0,0.82
48_4_2.txt,57,0,0,0,0,1.75,5.26,1.75,0,1.75,3.51
48_4_3.txt,140,0,0,0,3.57,0,0,0,0.71,1.43,0.71
49_1_1.txt,163,0,0,0,1.23,0.61,0.61,0,0,0.61,0
49_1_2.txt,76,2.63,0,0,2.63,1.32,2.63,0,0,6.58,1.32
49_1_3.txt,171,0.58,0,0,2.92,0.58,0.58,0,0.58,1.17,1.17
49_2_1.txt,123,6.5,0,1.63,0,4.07,1.63,0,0,1.63,0
49_2_2.txt,159,0,0,3.14,1.89,0,1.26,0,3.14,0.63,0.63
49_2_3.txt,192,0,0,1.56,1.56,1.04,1.56,0.52,3.12,2.6,1.04
49_3_1.txt,152,0.66,0,0,1.32,3.29,3.29,0,8.55,0,1.32
49_3_2.txt,61,0,0,3.28,1.64,1.64,0,0,0,0,1.64
49_3_3.txt,180,0,1.67,0,5.56,1.67,1.11,4.44,1.11,1.67,2.22
5_1_1.txt,17,0,0,11.76,0,0,0,0,0,0,0
5_1_2.txt,20,5,0,0,0,5,0,5,0,0,0
5_1_3.txt,12,0,0,0,8.33,0,8.33,0,8.33,0,8.33
5_2_1.txt,24,4.17,4.17,0,0,0,12.5,0,0,0,0
5_2_2.txt,27,0,0,11.11,0,0,0,0,0,3.7,0
5_2_3.txt,30,3.33,0,0,0,0,0,0,0,0,0
5_3_1.txt,18,5.56,0,0,0,5.56,0,0,0,0,0
5_3_2.txt,29,0,0,3.45,0,3.45,0,0,0,6.9,0
5_3_3.txt,16,6.25,0,0,0,0,18.75,0,0,0,0
50_1_1.txt,152,3.95,0,0,0,1.32,9.21,0,3.95,0,0
50_1_2.txt,123,1.63,0.81,2.44,2.44,1.63,3.25,0.81,1.63,3.25,0
50_1_3.txt,130,0.77,0,0.77,0.77,1.54,2.31,0.77,1.54,4.62,0
50_2_1.txt,225,6.22,1.78,0,0,0.89,4.89,1.33,3.11,0,0
50_2_2.txt,143,1.4,0,0,0,0.7,2.1,2.1,1.4,0.7,0
50_2_3.txt,198,3.54,0,1.01,6.57,2.53,1.01,1.01,1.52,1.52,4.04
50_4_1.txt,240,5.42,0.83,0.42,0,0.42,3.33,1.67,3.75,1.67,0.42
50_4_2.txt,129,0.78,0,0.78,0,0.78,0.78,0.78,0.78,1.55,0
50_4_3.txt,203,1.97,0,0,1.97,0.99,1.97,0.49,3.94,2.46,1.48
50_5_1.txt,213,3.76,0.47,0,1.88,2.35,0.94,0.94,0.47,0,0.47
50_5_2.txt,113,0,0,0,0.88,0,0,0.88,0,0,0
50_5_3.txt,178,0,0,0,2.25,0.56,1.69,0.56,2.25,1.12,0
51_1_1.txt,138,0,0,0,1.45,1.45,2.17,2.17,0.72,0,3.62
51_1_2.txt,67,0,0,0,1.49,1.49,0,0,2.99,1.49,1.49
51_1_3.txt,190,0,0,0,2.11,0.53,1.05,1.05,1.05,1.05,1.05
51_2_1.txt,130,0,0,0,4.62,0,0,0.77,0,1.54,5.38
51_2_2.txt,119,0.84,0.84,0.84,1.68,2.52,0.84,0.84,4.2,3.36,0.84
51_2_3.txt,214,0.93,0,0,1.87,0.47,0,0.47,0.47,2.8,2.34
51_3_1.txt,136,0,0,0.74,1.47,1.47,10.29,0.74,2.21,1.47,0.74
51_3_2.txt,139,0,0.72,4.32,0.72,2.16,1.44,0.72,0.72,2.16,0.72
51_3_3.txt,175,0.57,0,0,5.14,0.57,1.14,0.57,1.71,0.57,4.57
52_1_1.txt,182,3.85,0,0,0.55,1.1,0.55,1.1,1.1,0,0
52_1_2.txt,187,6.95,4.28,0,0,2.67,0.53,3.74,0,0,0.53
52_1_3.txt,175,4.57,0.57,0,0,1.14,0.57,0,0.57,0,0.57
52_2_1.txt,255,0.39,0,0,1.96,0,1.57,1.18,0.78,0,1.18
52_2_2.txt,95,0,0,2.11,0,3.16,0,2.11,4.21,3.16,0
52_2_3.txt,212,0.47,0,1.42,4.25,0.47,1.42,0.94,0.94,0,4.25
52_3_1.txt,214,0.47,0,0,2.34,1.87,0.93,0.93,0.93,0.47,1.4
52_3_2.txt,142,0.7,0,0,2.11,2.82,0.7,4.93,0.7,0.7,1.41
52_3_3.txt,78,1.28,0,2.56,0,1.28,2.56,1.28,2.56,7.69,0
53_1_1.txt,159,0.63,0,0,0.63,3.14,2.52,1.89,3.14,0,1.26
53_1_2.txt,149,0.67,1.34,0.67,0,1.34,0.67,2.01,1.34,0,0
53_1_3.txt,188,1.6,1.6,0,3.19,1.06,2.13,0,4.79,1.6,1.6
53_2_1.txt,158,1.27,0,0,6.33,0,0.63,0,0.63,0,1.27
53_2_2.txt,85,0,0,1.18,1.18,4.71,1.18,1.18,1.18,3.53,2.35
53_2_3.txt,136,0.74,0,0.74,1.47,1.47,0.74,0,2.94,1.47,0.74
53_3_1.txt,470,0.43,0.21,0.43,0.21,2.34,0.64,0.21,4.68,0.21,1.49
53_3_2.txt,124,0,0.81,2.42,0,0,0.81,0.81,0.81,0,0
53_3_3.txt,167,0.6,0,0,5.99,1.8,5.99,0,3.59,1.8,2.4
54_1_1.txt,103,2.91,0,0,0,0.97,2.91,0.97,0,0,0
54_1_2.txt,68,1.47,0,0,1.47,1.47,0,1.47,2.94,1.47,0
54_1_3.txt,62,0,0,0,6.45,1.61,0,1.61,1.61,0,4.84
54_2_1.txt,50,0,0,0,0,0,8,0,2,0,0
54_2_2.txt,52,0,1.92,0,3.85,1.92,0,0,0,0,3.85
54_2_3.txt,35,0,0,0,5.71,0,2.86,0,0,2.86,5.71
54_3_1.txt,79,3.8,0,0,1.27,1.27,1.27,1.27,1.27,0,2.53
54_3_2.txt,46,0,2.17,0,6.52,0,0,2.17,0,0,4.35
54_3_3.txt,58,0,0,0,0,0,10.34,0,3.45,0,0
54_4_1.txt,151,0.66,0,0,7.28,0,0.66,0,0,0,7.28
54_4_2.txt,102,0,0,1.96,4.9,0,0,0.98,0.98,0.98,1.96
54_4_3.txt,104,0,0,0,5.77,0.96,1.92,0.96,3.85,0,0.96
55_1_1.txt,93,2.15,0,1.08,3.23,3.23,2.15,2.15,4.3,1.08,2.15
55_1_2.txt,45,0,0,0,0,0,6.67,0,6.67,0,2.22
55_1_3.txt,59,5.08,0,6.78,0,5.08,1.69,6.78,1.69,6.78,0
55_2_1.txt,108,1.85,0,0.93,0.93,3.7,3.7,2.78,0.93,0.93,0.93
55_2_2.txt,40,0,0,2.5,0,0,7.5,0,2.5,0,0
55_2_3.txt,97,0,0,0,0,1.03,3.09,1.03,4.12,0,0
56_1_1.txt,141,0.71,0,1.42,2.13,0.71,0,0,0.71,2.13,0.71
56_1_2.txt,98,1.02,0,1.02,3.06,2.04,4.08,0,2.04,1.02,2.04
56_1_3.txt,96,1.04,0,0,4.17,0,1.04,0,1.04,8.33,3.12
56_2_1.txt,153,0,0,0,0,1.96,1.31,4.58,0.65,0,0
56_2_2.txt,147,1.36,0.68,1.36,1.36,2.04,2.04,1.36,0.68,2.04,0.68
56_2_3.txt,209,0.96,0,0.96,0.96,0,0,0.48,0,1.44,1.44
56_3_1.txt,260,1.15,0.38,0,3.46,1.92,0.77,0,2.31,0,3.46
56_3_2.txt,100,0,3,0,3,2,0,4,1,2,3
56_3_3.txt,176,0.57,0,0,2.27,1.14,0.57,0,2.84,2.27,1.7
57_1_1.txt,12,0,0,0,0,0,0,8.33,0,0,0
57_1_2.txt,12,0,0,0,0,0,0,16.67,0,0,8.33
57_1_3.txt,11,0,0,0,0,0,0,27.27,0,0,0
57_2_1.txt,14,0,0,0,0,0,7.14,0,7.14,0,0
57_2_2.txt,13,0,0,0,0,7.69,0,7.69,0,7.69,0
57_2_3.txt,37,0,0,0,8.11,0,0,0,0,0,8.11
57_4_1.txt,34,0,0,2.94,0,0,0,0,2.94,0,0
57_4_2.txt,43,0,2.33,0,0,2.33,0,0,2.33,0,4.65
57_4_3.txt,43,0,0,0,4.65,0,0,0,0,0,2.33
58_1_1.txt,154,7.79,0,0,0.65,3.9,3.9,0,1.3,0,0
58_1_2.txt,101,1.98,0,0,8.91,4.95,1.98,2.97,0,0,4.95
58_1_3.txt,78,0,0,5.13,1.28,2.56,3.85,3.85,1.28,6.41,1.28
58_2_1.txt,168,0,0,0,2.38,2.38,2.98,0,5.36,0,2.98
58_2_2.txt,80,1.25,0,5,2.5,1.25,2.5,0,1.25,1.25,2.5
58_2_3.txt,109,0.92,0,0,3.67,0.92,0.92,0,0.92,0.92,3.67
58_3_1.txt,220,0.45,0,0,0.91,1.82,0.91,0.91,2.73,0.45,0.45
58_3_2.txt,108,0,0,0,0.93,2.78,3.7,0,2.78,7.41,0.93
58_3_3.txt,155,0.65,0.65,2.58,1.94,1.29,1.29,0,1.29,3.23,1.29
59_1_1.txt,95,0,0,0,1.05,3.16,1.05,1.05,2.11,0,1.05
59_1_2.txt,106,0,0,0,0,0.94,0.94,0.94,0,1.89,0
59_1_3.txt,123,0,0,0.81,5.69,2.44,0.81,1.63,0,0.81,4.07
59_2_1.txt,130,1.54,0,0,0.77,0.77,0.77,0,1.54,0,0.77
59_2_2.txt,113,0,0,1.77,0,1.77,1.77,1.77,1.77,4.42,0.88
59_2_3.txt,155,0,0.65,0.65,0.65,0,0.65,0,0,7.74,0
59_4_1.txt,240,3.33,4.58,0,1.25,1.25,1.25,0.42,1.25,0,1.25
59_4_2.txt,114,0,0,0.88,6.14,2.63,0,7.89,0.88,0.88,0.88
59_4_3.txt,157,0.64,0.64,1.91,3.18,3.18,0.64,0,0,2.55,7.01
6_1_1.txt,131,5.34,1.53,0,0.76,0.76,0.76,0,0.76,0,0
6_1_2.txt,80,1.25,0,0,3.75,3.75,0,7.5,1.25,0,0
6_1_3.txt,120,0.83,0,0,0,2.5,1.67,3.33,1.67,0,0
6_2_1.txt,139,0,0.72,0,3.6,4.32,2.16,3.6,1.44,0,0.72
6_2_2.txt,134,0.75,0,0,5.22,1.49,3.73,2.24,1.49,0,0
6_2_3.txt,166,4.82,2.41,0,2.41,2.41,1.2,2.41,1.81,0,0.6
6_3_1.txt,111,0,0.9,0.9,0,1.8,0,2.7,0.9,0.9,1.8
6_3_2.txt,131,0,0,0,0,0,3.82,0.76,0,0,0.76
6_3_3.txt,134,0,0,0,3.73,4.48,1.49,6.72,0.75,0.75,0.75
61_1_1.txt,113,1.77,0,2.65,0,2.65,0.88,0.88,1.77,0,0.88
61_1_2.txt,38,0,0,0,0,2.63,5.26,0,5.26,2.63,0
61_1_3.txt,75,0,0,1.33,5.33,2.67,0,0,0,1.33,8
61_3_1.txt,88,0,0,0,2.27,1.14,3.41,3.41,2.27,0,0
61_3_2.txt,60,0,0,0,0,3.33,1.67,1.67,1.67,0,0
61_3_3.txt,52,0,0,1.92,5.77,0,1.92,0,0,3.85,1.92
61_6_1.txt,97,0,0,0,1.03,0,0,1.03,0,1.03,0
61_6_2.txt,77,0,0,0,0,1.3,3.9,1.3,5.19,2.6,1.3
61_6_3.txt,82,0,0,3.66,2.44,1.22,0,0,0,4.88,0
62_1_1.txt,127,7.09,0,0.79,0,0.79,0,0,0,0.79,0.79
62_1_2.txt,88,5.68,2.27,0,0,1.14,0,1.14,0,1.14,0
62_1_3.txt,178,1.12,0,0,3.37,1.12,2.81,0.56,2.81,1.69,2.25
62_2_1.txt,125,0,0,0,0.8,1.6,0,1.6,0,0.8,0.8
62_2_2.txt,152,0.66,0.66,0,0,0,0,0,0,0,0.66
62_2_3.txt,292,0,0.34,0.34,1.71,0.68,1.03,1.03,0.68,1.37,1.03
62_3_1.txt,130,6.15,6.92,0,3.08,1.54,0.77,2.31,0.77,0,2.31
62_3_2.txt,161,0.62,0.62,0,1.86,0,0,0.62,0,0,1.24
62_3_3.txt,275,0.36,1.09,0,2.55,0.73,0.36,1.09,0.36,0.36,2.18
63_1_1.txt,116,5.17,4.31,0,0.86,1.72,1.72,2.59,0.86,0,0
63_1_2.txt,108,0,0,0,0,1.85,4.63,0,3.7,0.93,0
63_1_3.txt,134,1.49,0.75,0,0,2.24,0.75,1.49,0.75,1.49,0
63_2_1.txt,300,1.67,1,0.67,1.67,1.33,1,1.33,2,0,1
63_2_2.txt,131,1.53,0,0,0,1.53,0.76,1.53,0.76,0,0
63_2_3.txt,132,1.52,0,0,3.79,1.52,0,2.27,0,0,3.03
63_3_1.txt,239,0.42,0,0.84,0.42,3.35,2.93,0.84,2.93,0.42,2.09
63_3_2.txt,195,2.05,0,1.03,1.54,2.05,1.54,0.51,2.56,2.56,0
63_3_3.txt,354,1.41,0.85,0,1.98,1.41,0.85,0.85,1.41,0.28,1.98
64_1_1.txt,214,2.8,0.47,0,0.93,0,1.87,0.93,0.93,0,0
64_1_2.txt,225,1.33,0.44,0,2.22,2.22,0.44,0,1.78,0.89,0.89
64_1_3.txt,235,0.85,1.28,1.7,4.68,0.85,0.43,1.28,1.28,0.85,3.83
64_2_1.txt,145,0.69,0.69,1.38,2.07,0.69,0,2.07,0,0,2.07
64_2_2.txt,235,0.43,0,0,0.43,0.85,2.13,0.43,1.7,0.85,0
64_2_3.txt,292,1.03,0.68,0.34,2.74,3.08,0.68,0.68,2.4,0.68,3.42
64_3_1.txt,104,0.96,0,0,0,1.92,0,0,4.81,0,0.96
64_3_2.txt,140,0.71,0.71,0,1.43,0.71,0,0.71,2.14,0,0
64_3_3.txt,201,0,0,1.99,1.49,1,0.5,0.5,1.49,0,1.49
65_1_1.txt,125,0.8,0,0,0,2.4,1.6,0.8,1.6,0,0
65_1_2.txt,93,0,0,2.15,1.08,3.23,3.23,0,2.15,3.23,0
65_1_3.txt,113,0.88,0,0,1.77,0.88,0,0.88,1.77,0.88,0
66_1_1.txt,355,0.85,0,0.28,0.85,1.41,2.25,0.28,0.85,0.28,0.56
66_1_2.txt,223,0,0.45,4.04,2.24,1.35,0.9,0.45,0,4.48,3.14
66_1_3.txt,347,0,0,0,1.44,1.44,2.02,0.29,0.86,1.15,2.02
66_2_1.txt,325,0,0,0.92,0.31,1.85,1.54,0,2.15,3.38,0.92
66_2_2.txt,288,1.74,0,0,0.35,2.43,3.47,0.69,3.82,0.69,0.35
66_2_3.txt,428,0.7,0,2.8,0.93,0.23,1.17,0.23,0.47,0.7,0.23
66_3_1.txt,406,3.69,2.96,0.49,0.49,1.97,2.22,1.23,2.22,0.25,1.23
66_3_2.txt,343,0.58,1.17,2.62,0,0.87,1.46,1.46,1.75,0.29,1.46
66_3_3.txt,402,2.24,0,0,1.24,3.23,2.49,2.99,2.49,0.25,0.25
67_1_1.txt,168,4.17,2.38,0,0,0.6,0,0,0.6,0,0
67_1_2.txt,94,7.45,0,0,0,1.06,2.13,5.32,1.06,0,0
67_1_3.txt,125,0,0,0,1.6,2.4,0.8,0,1.6,3.2,0.8
67_2_1.txt,142,0.7,0,0,0.7,1.41,5.63,0.7,4.23,0.7,0
67_2_2.txt,136,0,2.21,0,0.74,2.21,2.94,0,5.15,2.94,0
67_2_3.txt,114,0.88,0,0,0.88,2.63,0.88,0,1.75,4.39,0
67_3_1.txt,141,0,0,2.13,0,0.71,3.55,0,4.96,0,0
67_3_2.txt,117,0,0,1.71,0.85,1.71,5.13,0,3.42,1.71,1.71
67_3_3.txt,99,2.02,0,2.02,3.03,2.02,2.02,1.01,2.02,3.03,1.01
69_1_1.txt,62,4.84,3.23,0,0,3.23,8.06,0,3.23,0,0
69_1_2.txt,74,2.7,2.7,1.35,1.35,0,0,0,0,2.7,0
69_1_3.txt,126,5.56,0.79,0.79,2.38,0,0.79,1.59,0,1.59,0.79
69_2_2.txt,80,0,0,0,0,3.75,1.25,1.25,1.25,1.25,0
69_2_3.txt,60,1.67,0,0,0,5,1.67,1.67,3.33,3.33,0
69_3_1.txt,79,0,0,0,2.53,0,1.27,0,2.53,5.06,3.8
69_4_1.txt,157,0,0,0,1.27,3.18,1.91,0.64,0.64,3.18,1.27
69_4_2.txt,72,0,0,4.17,5.56,1.39,1.39,1.39,0,1.39,2.78
69_4_3.txt,134,2.24,0.75,0,2.24,2.24,4.48,1.49,4.48,1.49,2.24
7_1_1.txt,214,2.34,1.87,0,1.87,1.4,0.93,0,1.87,0,1.4
7_1_2.txt,179,0.56,0,0,1.12,0.56,1.68,0,3.35,0,1.68
7_1_3.txt,194,2.58,0,0,1.03,1.55,1.03,0.52,1.55,0,0
7_2_1.txt,203,3.94,1.97,0.49,0.99,1.48,0.99,0,0.49,0.49,0.49
7_2_2.txt,184,1.09,0,0,1.09,2.17,0,1.63,1.09,0,1.63
7_2_3.txt,257,1.17,0.39,0.78,0,1.56,2.33,0,2.72,0,0.39
7_3_1.txt,61,3.28,0,0,0,1.64,4.92,0,1.64,1.64,0
7_3_2.txt,129,0.78,0.78,0,0,0,1.55,0,1.55,0.78,0
7_3_3.txt,97,6.19,1.03,0,0,1.03,0,1.03,2.06,0,0
70_1_1.txt,140,0,0,0,1.43,1.43,1.43,1.43,0,2.14,0
70_1_2.txt,91,1.1,1.1,0,1.1,1.1,5.49,0,5.49,1.1,1.1
70_1_3.txt,194,0.52,0,1.03,0.52,1.03,0.52,0,1.03,1.03,2.06
70_2_1.txt,147,1.36,1.36,0,0.68,3.4,0.68,1.36,4.08,0,0.68
70_2_2.txt,64,0,0,0,0,4.69,1.56,4.69,3.12,1.56,0
70_2_3.txt,78,0,1.28,1.28,5.13,1.28,0,2.56,0,6.41,3.85
71_1_1.txt,141,9.93,1.42,0,0,1.42,0.71,0,0,0,0
71_1_2.txt,89,1.12,0,0,4.49,1.12,0,3.37,2.25,1.12,4.49
71_1_3.txt,108,0.93,0,0,9.26,0.93,3.7,0.93,0,0.93,4.63
71_2_1.txt,169,1.78,0,0,8.88,0.59,0,0,0,0,7.1
71_2_2.txt,78,1.28,0,0,3.85,3.85,3.85,0,5.13,1.28,2.56
71_2_3.txt,95,0,1.05,1.05,4.21,2.11,5.26,1.05,2.11,4.21,2.11
71_3_1.txt,171,0,0,0.58,1.75,1.17,1.17,3.51,1.17,1.17,0.58
71_3_2.txt,116,3.45,1.72,0,0.86,1.72,2.59,3.45,1.72,0,0.86
71_3_3.txt,116,0.86,0.86,0,6.9,0.86,0,0.86,0,1.72,0.86
72_1_1.txt,61,3.28,0,0,0,0,0,0,0,0,0
72_1_2.txt,81,9.88,7.41,0,2.47,2.47,1.23,1.23,0,0,3.7
72_1_3.txt,72,4.17,0,2.78,2.78,1.39,5.56,1.39,4.17,0,1.39
72_2_1.txt,154,2.6,0.65,0.65,2.6,3.25,1.3,1.3,1.95,1.3,1.95
72_2_2.txt,108,1.85,0.93,0.93,0,0.93,1.85,3.7,4.63,0.93,0
72_2_3.txt,110,3.64,0.91,0,1.82,4.55,2.73,0,1.82,2.73,0.91
72_3_1.txt,129,0.78,0,0,3.1,0,0,0,0,0,4.65
72_3_2.txt,53,0,0,7.55,3.77,0,0,1.89,0,3.77,1.89
72_3_3.txt,102,1.96,0,0,2.94,1.96,0.98,0.98,0,0.98,1.96
73_1_1.txt,132,0,0,0.76,3.03,3.79,2.27,0.76,1.52,0,0
73_1_2.txt,98,2.04,0,1.02,1.02,4.08,1.02,1.02,2.04,1.02,0
73_1_3.txt,134,1.49,0.75,0,5.22,0,5.22,0.75,2.24,0.75,1.49
73_2_1.txt,165,1.21,0,1.21,0.61,0,2.42,0,3.03,0.61,0.61
73_2_2.txt,130,3.08,0.77,0.77,0.77,1.54,0,2.31,0.77,0.77,1.54
73_2_3.txt,136,0.74,1.47,0,5.88,1.47,2.21,0,0.74,0.74,0.74
73_3_1.txt,328,0.61,0,1.22,3.66,0.61,0.3,2.44,1.52,0.61,0.3
73_3_2.txt,231,0.87,0,0.43,0.87,1.3,1.73,1.3,1.73,0,2.16
73_3_3.txt,338,0.3,0,0.59,0.89,1.18,1.78,0.89,2.66,1.48,0.59
74_1_1.txt,98,4.08,0,0,4.08,5.1,2.04,1.02,1.02,0,3.06
74_1_2.txt,76,2.63,0,2.63,1.32,2.63,6.58,2.63,3.95,1.32,0
74_1_3.txt,90,4.44,2.22,0,1.11,1.11,2.22,0,2.22,1.11,0
74_2_1.txt,98,9.18,4.08,0,1.02,2.04,0,0,0,0,4.08
74_2_2.txt,76,2.63,1.32,5.26,0,1.32,1.32,2.63,0,0,0
74_2_3.txt,92,1.09,1.09,0,3.26,6.52,5.43,3.26,4.35,1.09,2.17
74_3_1.txt,123,0.81,0,0,1.63,2.44,4.88,0.81,2.44,0,1.63
74_3_2.txt,101,0,0,2.97,0.99,0,0,0.99,1.98,0,0
74_3_3.txt,178,0.56,0,0,1.12,1.12,1.69,0.56,2.25,0.56,1.12
75_1_1.txt,247,0.4,1.21,0,2.43,3.24,0,1.21,0.81,0,1.21
75_1_2.txt,131,0,0,0,0,3.82,0,0.76,0.76,0,0
75_1_3.txt,210,0.48,0,0,0.48,1.43,0,0.48,0,0,1.9
75_2_1.txt,92,8.7,2.17,0,0,1.09,0,0,1.09,0,0
75_2_2.txt,94,0,0,0,1.06,0,0,1.06,2.13,0,2.13
75_2_3.txt,181,0,0.55,1.1,2.76,0.55,0.55,0.55,0.55,2.76,1.66
75_3_1.txt,233,0,0.86,0.43,2.58,1.29,0,0.86,0.86,0.43,2.58
75_3_2.txt,110,0.91,0,0,0,2.73,0.91,1.82,4.55,0,0
75_3_3.txt,202,0.5,0.5,0.5,1.49,3.47,0.99,0.5,1.98,1.49,0.99
76_1_1.txt,46,0,0,0,2.17,0,8.7,2.17,2.17,0,2.17
76_1_2.txt,41,0,0,9.76,0,2.44,0,2.44,0,0,0
76_1_3.txt,42,4.76,2.38,0,0,0,0,0,4.76,0,0
76_2_1.txt,53,0,0,0,0,1.89,7.55,0,3.77,0,0
76_2_2.txt,34,0,0,2.94,0,0,0,0,0,0,0
76_2_3.txt,49,0,2.04,0,6.12,0,0,0,2.04,0,4.08
76_3_1.txt,59,6.78,6.78,0,0,0,5.08,0,0,0,0
76_3_2.txt,47,0,0,0,0,6.38,0,4.26,12.77,0,0
76_3_3.txt,51,1.96,0,0,0,3.92,1.96,1.96,9.8,3.92,0
77_1_1.txt,54,1.85,0,0,0,9.26,0,5.56,1.85,0,1.85
77_1_2.txt,36,2.78,2.78,0,0,0,0,2.78,0,5.56,2.78
77_1_3.txt,44,0,0,2.27,0,0,2.27,0,4.55,4.55,0
77_3_1.txt,118,0.85,0,1.69,0,0.85,0.85,0,0,0,0
77_3_2.txt,67,0,0,0,0,1.49,1.49,0,4.48,1.49,0
77_3_3.txt,80,0,0,2.5,1.25,0,1.25,0,3.75,3.75,1.25
77_4_1.txt,124,4.03,2.42,0,1.61,1.61,3.23,0,0,0.81,0
77_4_2.txt,100,0,2,1,0,1,0,0,0,1,0
77_4_3.txt,105,0,0,0,3.81,1.9,1.9,0,1.9,0.95,0.95
78_1_1.txt,107,0,2.8,0,0.93,0.93,0.93,0.93,1.87,1.87,0.93
78_1_2.txt,86,0,0,0,3.49,1.16,4.65,1.16,1.16,2.33,2.33
78_1_3.txt,160,0,0,1.25,3.12,0,1.88,0.62,1.88,1.88,3.12
