"Filename","WC","RC2"
"24_3_2282.txt",210,0.89686
"24_6_2283.txt",17,14.2857
"24_6_2284.txt",20,13.63635
"24_6_2285.txt",22,4.16667
"24_6_2286.txt",25,3.57143
"24_6_2287.txt",30,3.0303
"24_6_2288.txt",31,9.0909
"24_6_2289.txt",36,7.6923
"24_6_2290.txt",200,4.6729
"24_6_2291.txt",204,2.5641
"24_6_2292.txt",206,1.81819
"25_1_2315.txt",24,0
"25_1_2316.txt",29,0
"25_1_2317.txt",243,5.83663
"25_11_2372.txt",18,4.7619
"25_11_2373.txt",21,-9.0909
"25_11_2374.txt",22,17.39131
"25_11_2375.txt",26,0
"25_11_2376.txt",30,3.22581
"25_11_2377.txt",31,0
"25_11_2378.txt",216,1.75439
"25_11_2379.txt",226,0
"25_11_2380.txt",252,1.13637
"25_13_2381.txt",21,4.54545
"25_13_2382.txt",20,4.54545
"25_13_2383.txt",21,4.34783
"25_13_2384.txt",22,4.34783
"25_13_2385.txt",23,4.16667
"25_13_2386.txt",201,1.42179
"25_13_2387.txt",202,4.58718
"25_13_2388.txt",216,3.47825
"25_2_2318.txt",26,3.57143
"25_2_2319.txt",28,0
"25_2_2320.txt",35,7.5
"25_2_2321.txt",37,2.43902
"25_2_2322.txt",43,-2.08333
"25_2_2323.txt",205,0.44444
"25_2_2324.txt",211,1.75439
"25_2_2325.txt",212,8.07174
"25_3_2326.txt",27,0
"25_3_2327.txt",30,0
"25_3_2328.txt",31,3.0303
"25_3_2329.txt",31,0
"25_3_2330.txt",33,0
"25_3_2331.txt",36,7.89474
"25_3_2332.txt",203,2.2831
"25_3_2333.txt",213,4.82458
"25_3_2334.txt",229,6.50405
"25_4_2335.txt",30,3.03031
"25_4_2336.txt",43,2.22222
"25_4_2337.txt",43,2.17391
"25_4_2338.txt",54,3.50878
"25_4_2339.txt",205,2.23215
"25_4_2340.txt",222,0
"25_4_2341.txt",235,6.69291
"25_5_2342.txt",34,7.89474
"25_5_2343.txt",39,-2.38095
"25_5_2344.txt",39,2.38095
"25_5_2345.txt",42,4.34782
"25_5_2346.txt",50,7.54716
"25_5_2347.txt",206,4.97739
"25_5_2348.txt",221,5.78511
"25_5_2349.txt",248,5.61796
"25_6_2350.txt",27,10.34483
"25_6_2351.txt",33,8.33334
"25_6_2352.txt",36,2.5
"25_6_2353.txt",201,4.54548
"25_6_2354.txt",204,2.77777
"25_6_2355.txt",204,1.37615
"25_7_2356.txt",21,12.5
"25_7_2357.txt",24,0
"25_7_2358.txt",26,-6.66666
"25_7_2359.txt",42,0
"25_7_2360.txt",201,1.40187
"25_7_2361.txt",202,4.6083
"25_7_2362.txt",206,2.24215
"25_8_2363.txt",20,9.5238
"25_8_2364.txt",20,0
"25_8_2365.txt",22,-8.69566
"25_8_2366.txt",27,13.33333
"25_8_2367.txt",27,6.89656
"25_8_2368.txt",30,3.22581
"25_8_2369.txt",203,9.17433
"25_8_2370.txt",208,5.38116
"25_8_2371.txt",214,3.08371
"26_1_2389.txt",141,3.94736
"26_10_2448.txt",11,15.38462
"26_10_2449.txt",15,0
"26_10_2450.txt",16,5.55556
"26_10_2451.txt",18,0
"26_10_2452.txt",19,4.7619
"26_10_2453.txt",25,3.7037
"26_10_2454.txt",202,4.0724
"26_10_2455.txt",203,4.93273
"26_10_2456.txt",209,1.33332
"26_11_2459.txt",10,-8.33333
"26_11_2460.txt",12,0
"26_11_2461.txt",13,-6.66667
"26_11_2462.txt",16,0
"26_11_2463.txt",17,0
"26_11_2464.txt",18,5
"26_11_2465.txt",23,0
"26_11_2466.txt",203,-2.25225
"26_11_2467.txt",205,2.66665
"26_11_2468.txt",211,3.04348
"26_12_2471.txt",11,16.66666
"26_12_2472.txt",16,11.7647
"26_12_2473.txt",17,11.11112
"26_12_2474.txt",19,4.54545
"26_12_2475.txt",203,-2.67857
"26_12_2476.txt",201,2.79071
"26_12_2477.txt",205,3.52423
"26_13_2478.txt",14,6.25
"26_13_2479.txt",15,23.52942
"26_13_2480.txt",19,0
"26_13_2481.txt",21,0
"26_13_2482.txt",34,2.7027
"26_13_2483.txt",205,3.58744
"26_13_2484.txt",204,0.90498
"26_13_2485.txt",212,2.1834
"26_2_2390.txt",15,0
"26_2_2391.txt",23,0
"26_2_2392.txt",27,0
"26_2_2393.txt",29,0
"26_2_2394.txt",28,3.125
"26_2_2395.txt",30,0
"26_2_2396.txt",32,0
"26_2_2397.txt",35,0
"26_2_2398.txt",36,-2.27273
"26_2_2399.txt",38,0
"26_2_2400.txt",41,2.04082
"26_2_2401.txt",40,0
"26_2_2402.txt",207,0
"26_2_2403.txt",211,0.86956
"26_2_2404.txt",232,0.8
"26_3_2405.txt",12,0
"26_3_2406.txt",19,0
"26_3_2407.txt",21,-4.16667
"26_3_2408.txt",21,0
"26_3_2409.txt",26,3.44828
"26_3_2410.txt",27,0
"26_3_2411.txt",27,0
"26_3_2412.txt",32,0
"26_3_2413.txt",45,0
"26_3_2414.txt",208,0
"26_3_2415.txt",211,0.87336
"26_3_2416.txt",219,1.26051
"26_4_2417.txt",21,0
"26_4_2418.txt",27,0
"26_4_2419.txt",32,2.85714
"26_4_2420.txt",32,0
"26_4_2421.txt",35,0
"26_4_2422.txt",39,2.43902
"26_4_2423.txt",202,0.45662
"26_4_2424.txt",202,0.44053
"26_4_2425.txt",205,0.45454
"26_5_2426.txt",11,-7.69231
"26_5_2427.txt",15,0
"26_5_2428.txt",203,1.36986
"26_5_2429.txt",206,0.88888
"26_5_2430.txt",206,0.88106
"26_6_2431.txt",12,13.33334
"26_6_2432.txt",15,-5.88235
"26_6_2433.txt",19,0
"26_6_2434.txt",189,1.90476
"26_6_2435.txt",201,0.90498
"26_6_2436.txt",215,3.36135
"26_7_2437.txt",209,1.32744
"26_7_2438.txt",209,2.62008
"26_9_2439.txt",16,-5.55556
"26_9_2440.txt",25,0
"26_9_2441.txt",26,3.44828
"26_9_2442.txt",30,0
"26_9_2443.txt",33,0
"26_9_2444.txt",204,1.77776
"26_9_2445.txt",207,0.45045
"26_9_2446.txt",207,0
"27_10_2517.txt",18,5.26316
"27_10_2518.txt",23,4.16667
"27_10_2519.txt",26,3.44828
"27_10_2520.txt",37,2.43902
"27_10_2521.txt",38,4.7619
"27_10_2522.txt",206,1.32159
"27_10_2523.txt",210,2.1645
"27_10_2524.txt",238,1.17646
"27_11_2525.txt",12,0
"27_11_2526.txt",20,4.7619
"27_11_2527.txt",33,0
"27_11_2528.txt",207,0.43103
"27_11_2529.txt",209,-5.55111512312578e-17
"27_11_2530.txt",213,0.84388
"27_12_2531.txt",12,-15.38462
"27_12_2532.txt",13,0
"27_12_2533.txt",21,0
"27_12_2534.txt",21,0
"27_12_2535.txt",205,0.89286
"27_12_2536.txt",211,3.01723
"27_12_2537.txt",216,-0.42194
"27_13_2538.txt",12,-15.38462
"27_13_2539.txt",13,0
"27_13_2540.txt",15,0
"27_13_2541.txt",20,0
"27_13_2542.txt",21,0
"27_13_2543.txt",22,0
"27_13_2544.txt",24,-3.7037
"27_13_2545.txt",208,0.44643
"27_13_2546.txt",218,-0.42017
"27_13_2547.txt",231,0.39683
"27_14_2548.txt",14,0
"27_14_2549.txt",20,0
"27_14_2550.txt",20,0
"27_14_2551.txt",21,0
"27_14_2552.txt",22,0
"27_14_2553.txt",25,-3.7037
"27_14_2554.txt",205,0.44248
"27_14_2555.txt",213,-0.41667
"27_14_2556.txt",218,-2.000000000002e-05
"27_3_2486.txt",15,0
"27_3_2487.txt",31,2.85714
"27_3_2488.txt",44,6
"27_3_2489.txt",50,5.26316
"27_3_2490.txt",201,1.34529
"27_3_2491.txt",202,2.22222
"27_3_2492.txt",208,2.99145
"27_4_2493.txt",12,6.25
"27_4_2494.txt",13,0
"27_4_2495.txt",21,8.33334
"27_4_2496.txt",24,4
"27_4_2497.txt",28,3.33333
"27_4_2498.txt",31,9.09091
"27_4_2499.txt",213,2.91666
"27_4_2500.txt",216,-1.2605
"27_4_2501.txt",258,2.87769
"27_5_2502.txt",11,0
"27_5_2503.txt",12,0
"27_5_2504.txt",13,0
"27_5_2505.txt",22,4.16667
"27_5_2506.txt",31,0
"27_5_2507.txt",207,3.04348
"27_5_2508.txt",213,0.8658
"27_5_2509.txt",231,1.52092
"27_9_2510.txt",14,6.25
"27_9_2511.txt",15,0
"27_9_2512.txt",23,0
"27_9_2513.txt",23,0
"27_9_2514.txt",202,1.2987
"27_9_2515.txt",220,0.4
"27_9_2516.txt",243,-1.48148
"28_10_2586.txt",33,-5.55556
"28_10_2587.txt",38,2.38095
"28_10_2588.txt",40,4.44444
"28_10_2589.txt",55,3.38983
"28_10_2590.txt",73,3.70371
"28_10_2591.txt",82,0
"28_10_2592.txt",226,2.47934
"28_10_2593.txt",241,1.15385
"28_10_2594.txt",245,4.11984
"28_11_2596.txt",29,0
"28_11_2597.txt",34,0
"28_11_2598.txt",36,2.5641
"28_11_2599.txt",40,0
"28_11_2600.txt",57,0
"28_11_2601.txt",215,0.84746
"28_11_2602.txt",242,3.84615
"28_11_2603.txt",244,-0.76336
"28_13_2604.txt",14,0
"28_13_2605.txt",30,0
"28_13_2606.txt",39,0
"28_13_2607.txt",56,4.83871
"28_13_2608.txt",59,6.15384
"28_13_2609.txt",226,2.45902
"28_13_2610.txt",242,-0.38168
"28_13_2611.txt",318,3.49856
"28_14_2612.txt",35,7.89474
"28_14_2613.txt",56,3.38984
"28_14_2614.txt",75,1.26582
"28_14_2615.txt",207,-0.9009
"28_14_2616.txt",209,0.90498
"28_14_2617.txt",257,0.71428
"28_5_2557.txt",30,2.94118
"28_5_2558.txt",32,-2.77778
"28_5_2559.txt",35,0
"28_5_2560.txt",44,6.24999
"28_5_2561.txt",61,1.51515
"28_5_2562.txt",67,0
"28_5_2563.txt",67,6.57895
"28_5_2564.txt",76,2.43902
"28_5_2565.txt",102,3.6036
"28_5_2566.txt",105,2.5641
"28_5_2567.txt",235,2.34376
"28_5_2568.txt",234,0
"28_5_2569.txt",258,4.24029
"28_7_2570.txt",53,0
"28_7_2571.txt",57,1.63934
"28_7_2572.txt",59,0
"28_7_2573.txt",85,0
"28_7_2574.txt",238,0.3937
"28_7_2575.txt",237,1.56863
"28_7_2576.txt",257,2.86738
"28_8_2577.txt",37,-2.5
"28_8_2578.txt",40,0
"28_8_2579.txt",54,6.66667
"28_8_2580.txt",80,-1.16279
"28_8_2581.txt",81,0
"28_8_2582.txt",84,0
"28_8_2583.txt",207,0.89686
"28_8_2584.txt",232,1.58732
"28_8_2585.txt",246,1.8868
"29_10_2670.txt",36,7.31706
"29_10_2671.txt",56,5.08476
"29_10_2672.txt",56,1.66667
"29_10_2673.txt",57,4.8387
"29_10_2674.txt",61,0
"29_10_2675.txt",62,4.54545
"29_10_2676.txt",86,0
"29_10_2677.txt",202,5.52996
"29_10_2678.txt",206,2.20265
"29_10_2679.txt",212,1.75439
"29_11_2680.txt",44,4.25532
"29_11_2681.txt",45,6.24999
"29_11_2682.txt",48,1.92308
"29_11_2683.txt",50,1.85185
"29_11_2684.txt",202,1.83487
"29_11_2685.txt",204,3.61992
"29_11_2686.txt",204,4.4843
"29_12_2687.txt",60,1.5625
"29_12_2688.txt",60,4.61538
"29_12_2689.txt",75,4.93828
"29_12_2690.txt",201,2.73972
"29_12_2691.txt",202,3.16743
"29_12_2692.txt",224,3.26529
"29_13_2693.txt",50,3.7037
"29_13_2694.txt",58,8.0645
"29_13_2695.txt",70,2.7027
"29_13_2696.txt",217,0.4329
"29_13_2697.txt",222,-0.84034
"29_13_2698.txt",223,2.10084
"29_14_2699.txt",45,0
"29_14_2700.txt",47,-3.84616
"29_14_2701.txt",54,1.66667
"29_14_2702.txt",70,0
"29_14_2703.txt",214,-0.86206
"29_14_2704.txt",217,0.42918
"29_14_2705.txt",229,0.40323
"29_2_2618.txt",54,0
"29_2_2619.txt",60,2.98508
"29_2_2620.txt",75,-1.21951
"29_2_2621.txt",230,-1.60643
"29_2_2622.txt",237,1.1811
"29_2_2623.txt",242,-0.38168
"29_3_2624.txt",70,7.99999
"29_3_2625.txt",83,6.5934
"29_3_2626.txt",95,2.88462
"29_3_2627.txt",124,11.19404
"29_3_2628.txt",221,4.5082
"29_3_2629.txt",226,6.14756
"29_3_2630.txt",309,0.59172
"29_4_2631.txt",58,3.2258
"29_4_2632.txt",59,1.5625
"29_4_2633.txt",68,4.05405
"29_4_2634.txt",68,4.16667
"29_4_2635.txt",68,5.55556
"29_4_2636.txt",76,3.65853
"29_4_2637.txt",208,2.22221
"29_4_2638.txt",226,1.65976
"29_4_2639.txt",231,1.626
"29_5_2640.txt",58,0
"29_5_2641.txt",71,7.99999
"29_5_2642.txt",208,2.60868
"29_5_2643.txt",207,3.08371
"29_5_2644.txt",208,4.29183
"29_7_2645.txt",54,0
"29_7_2646.txt",61,4.34783
"29_7_2647.txt",68,5.26316
"29_7_2648.txt",70,7.89474
"29_7_2649.txt",75,7.40741
"29_7_2650.txt",83,1.1236
"29_7_2651.txt",86,5.31915
"29_7_2652.txt",91,7.07071
"29_7_2653.txt",220,5.3942
"29_7_2654.txt",234,0.79681
"29_7_2655.txt",242,-9.99999999984347e-06
"29_8_2656.txt",51,5.17242
"29_8_2657.txt",63,2.89856
"29_8_2658.txt",71,1.28205
"29_8_2659.txt",72,5.1948
"29_8_2660.txt",83,3.33333
"29_8_2661.txt",203,3.7037
"29_8_2662.txt",209,2.20265
"29_8_2663.txt",214,1.69492
"29_9_2664.txt",54,1.66667
"29_9_2665.txt",73,1.21951
"29_9_2666.txt",82,0
"29_9_2667.txt",222,2.05761
"29_9_2668.txt",223,2.91668
"29_9_2669.txt",228,2
"3_1_253.txt",12,0
"3_1_254.txt",16,5.55556
"3_1_255.txt",20,-8.69566
"3_1_256.txt",20,0
"3_1_257.txt",27,0
"3_1_258.txt",28,3.33333
"3_1_259.txt",36,2.63158
"3_1_260.txt",41,0
"3_1_261.txt",205,0
"3_1_262.txt",210,1.32159
"3_1_263.txt",217,-3.00429
"3_10_326.txt",17,5.26316
"3_10_327.txt",21,0
"3_10_328.txt",24,3.84615
"3_10_329.txt",37,0
"3_10_330.txt",200,1.86916
"3_10_331.txt",201,1.38249
"3_10_332.txt",205,1.83487
"3_11_333.txt",47,1.96078
"3_11_334.txt",49,1.92308
"3_11_335.txt",57,0
"3_11_336.txt",60,0
"3_11_337.txt",78,0
"3_11_338.txt",220,3.00429
"3_11_339.txt",229,1.23456
"3_11_340.txt",249,-1.11022302462516e-16
"3_12_341.txt",43,2.12766
"3_12_342.txt",59,1.5873
"3_12_343.txt",65,0
"3_12_344.txt",207,0
"3_12_345.txt",209,-0.44248
"3_12_346.txt",209,-0.44053
"3_13_347.txt",23,0
"3_13_348.txt",34,0
"3_13_349.txt",49,0
"3_13_350.txt",50,0
"3_13_351.txt",62,0
"3_13_352.txt",205,1.37616
"3_13_353.txt",210,0.45662
"3_13_354.txt",242,-1.1583
"3_14_355.txt",33,2.77778
"3_14_356.txt",47,6
"3_14_357.txt",48,-2
"3_14_358.txt",52,-8.77193
"3_14_359.txt",218,3.04348
"3_14_360.txt",240,0.38314
"3_15_361.txt",39,2.43902
"3_15_362.txt",46,0
"3_15_363.txt",71,0
"3_15_364.txt",76,0
"3_15_365.txt",216,0
"3_15_366.txt",216,1.32159
"3_15_367.txt",248,-1.14944
"3_2_264.txt",14,12.5
"3_2_265.txt",25,3.7037
"3_2_266.txt",32,-2.94118
"3_2_267.txt",38,0
"3_2_268.txt",40,0
"3_2_269.txt",201,-0.91324
"3_2_270.txt",203,0.89686
"3_2_271.txt",213,2.65487
"3_3_272.txt",15,-6.66667
"3_3_273.txt",17,5.55556
"3_3_274.txt",24,0
"3_3_275.txt",40,0
"3_3_276.txt",40,2.38095
"3_3_277.txt",203,1.38888
"3_3_278.txt",207,0.44843
"3_3_279.txt",231,0.79681
"3_4_280.txt",24,0
"3_4_281.txt",24,-3.84615
"3_4_282.txt",37,5.1282
"3_4_283.txt",209,1.36364
"3_4_284.txt",213,1.74672
"3_4_285.txt",238,0.80645
"3_5_286.txt",16,0
"3_5_287.txt",20,0
"3_5_288.txt",31,2.94118
"3_5_289.txt",32,0
"3_5_290.txt",201,2.33645
"3_5_291.txt",206,-0.90498
"3_5_292.txt",230,1.64609
"3_6_295.txt",12,0
"3_6_296.txt",14,0
"3_6_297.txt",17,0
"3_6_298.txt",146,0.63694
"3_6_299.txt",208,-0.43479
"3_6_300.txt",210,1.76992
"3_7_301.txt",19,0
"3_7_302.txt",31,0
"3_7_303.txt",32,0
"3_7_304.txt",35,0
"3_7_305.txt",204,1.86047
"3_7_306.txt",215,1.7544
"3_7_307.txt",248,0.76628
"3_8_308.txt",24,-3.84615
"3_8_309.txt",29,0
"3_8_310.txt",30,3.0303
"3_8_311.txt",32,0
"3_8_312.txt",34,0
"3_8_313.txt",37,0
"3_8_314.txt",37,2.5
"3_8_315.txt",206,-1.79372
"3_8_316.txt",206,3.19634
"3_8_317.txt",262,3.20285
"3_9_318.txt",24,0
"3_9_319.txt",26,0
"3_9_320.txt",31,0
"3_9_321.txt",33,0
"3_9_322.txt",54,0
"3_9_323.txt",203,0.46083
"3_9_324.txt",228,9.99999999995449e-06
"3_9_325.txt",246,-0.39062
"32_1_2731.txt",11,7.69231
"32_1_2732.txt",18,0
"32_1_2733.txt",20,0
"32_1_2734.txt",21,0
"32_1_2735.txt",26,0
"32_1_2736.txt",28,0
"32_1_2737.txt",29,6.25
"32_1_2738.txt",34,5.26316
"32_1_2739.txt",201,7.76254
"32_1_2740.txt",202,2.71493
"32_1_2741.txt",205,0.44444
"32_10_2801.txt",10,0
"32_10_2802.txt",11,0
"32_10_2803.txt",12,14.28572
"32_10_2804.txt",13,7.14286
"32_10_2805.txt",13,0
"32_10_2806.txt",13,15.38462
"32_10_2807.txt",14,7.14286
"32_10_2808.txt",20,18.1818
"32_10_2809.txt",20,9.0909
"32_10_2810.txt",21,4.7619
"32_10_2811.txt",27,3.44828
"32_10_2812.txt",29,0
"32_10_2813.txt",201,2.2936
"32_10_2814.txt",203,0.90498
"32_10_2815.txt",206,0.45662
"32_11_2816.txt",14,6.25
"32_11_2817.txt",15,0
"32_11_2818.txt",17,5.26316
"32_11_2819.txt",18,0
"32_11_2820.txt",202,4.18607
"32_11_2821.txt",210,1.2987
"32_11_2822.txt",213,0.44843
"32_12_2824.txt",14,0
"32_12_2825.txt",15,0
"32_12_2826.txt",15,23.5294
"32_12_2827.txt",24,-3.84615
"32_12_2828.txt",202,6.42203
"32_12_2829.txt",214,3.49345
"32_12_2830.txt",225,1.2195
"32_13_2831.txt",17,15.78948
"32_13_2832.txt",18,0
"32_13_2833.txt",42,2.08333
"32_13_2834.txt",206,0.9009
"32_13_2835.txt",205,1.37616
"32_13_2836.txt",205,3.04347
"32_14_2837.txt",10,9.09091
"32_14_2838.txt",11,0
"32_14_2839.txt",13,0
"32_14_2840.txt",14,0
"32_14_2841.txt",14,12.5
"32_14_2842.txt",15,-5.88235
"32_14_2843.txt",17,5.55556
"32_14_2844.txt",22,0
"32_14_2845.txt",203,3.19634
"32_14_2846.txt",209,3.91304
"32_14_2847.txt",213,2.24215
"32_2_2742.txt",11,0
"32_2_2743.txt",12,0
"32_2_2744.txt",18,5
"32_2_2745.txt",18,0
"32_2_2746.txt",24,-7.4074
"32_2_2747.txt",24,0
"32_2_2748.txt",202,4.16667
"32_2_2749.txt",204,0.91324
"32_2_2750.txt",210,0.86206
"32_3_2751.txt",15,6.25
"32_3_2752.txt",19,9.5238
"32_3_2753.txt",21,-4.34783
"32_3_2754.txt",23,4
"32_3_2755.txt",188,1.9802
"32_3_2756.txt",196,1.81819
"32_3_2757.txt",221,1.65976
"32_4_2758.txt",20,9.0909
"32_4_2759.txt",209,3.55553
"32_4_2760.txt",209,2.63158
"32_4_2761.txt",210,3.0303
"32_5_2762.txt",10,0
"32_5_2763.txt",20,0
"32_5_2764.txt",20,4.54545
"32_5_2765.txt",28,0
"32_5_2766.txt",29,6.25
"32_5_2767.txt",35,0
"32_5_2768.txt",35,-5.1282
"32_5_2769.txt",206,0.9009
"32_5_2770.txt",214,0.84034
"32_5_2771.txt",223,0.83334
"32_6_2772.txt",11,8.33333
"32_6_2773.txt",16,0
"32_6_2774.txt",16,5.26316
"32_6_2775.txt",16,5.88235
"32_6_2776.txt",19,10
"32_6_2777.txt",203,1.34529
"32_6_2778.txt",202,0.91324
"32_6_2779.txt",214,4.34783
"32_7_2781.txt",11,16.66666
"32_7_2782.txt",21,-4.16667
"32_7_2783.txt",200,2.76498
"32_7_2784.txt",207,1.79372
"32_7_2785.txt",219,5.88236
"32_8_2786.txt",11,8.33333
"32_8_2787.txt",12,0
"32_8_2788.txt",18,5
"32_8_2789.txt",24,3.7037
"32_8_2790.txt",33,0
"32_8_2791.txt",204,1.35747
"32_8_2792.txt",204,4.10958
"32_8_2793.txt",210,0.88106
"32_9_2794.txt",21,4.34783
"32_9_2795.txt",24,0
"32_9_2796.txt",32,-2.77778
"32_9_2797.txt",201,2.73972
"32_9_2798.txt",201,2.33645
"32_9_2799.txt",204,2.25225
"33_1_2848.txt",29,3.22581
"33_1_2849.txt",32,2.94118
"33_1_2850.txt",50,1.88679
"33_1_2851.txt",52,3.63636
"33_10_2947.txt",15,0
"33_10_2948.txt",16,11.7647
"33_10_2949.txt",205,0.93458
"33_10_2950.txt",206,4.95495
"33_10_2951.txt",216,0.4329
"33_11_2957.txt",14,7.14286
"33_11_2958.txt",206,8.37006
"33_11_2959.txt",214,-0.40816
"33_11_2960.txt",221,2.53164
"33_12_2965.txt",11,9.09091
"33_12_2966.txt",202,7.07965
"33_12_2967.txt",208,0.4386
"33_12_2968.txt",208,3.0303
"33_13_2972.txt",199,2.69058
"33_13_2973.txt",204,1.34529
"33_13_2974.txt",203,2.7523
"33_14_2978.txt",10,-9.09091
"33_14_2979.txt",12,0
"33_14_2980.txt",204,5.30974
"33_14_2981.txt",206,3.07018
"33_14_2982.txt",223,3.55731
"33_15_2984.txt",12,-15.38462
"33_15_2985.txt",214,3.33334
"33_15_2986.txt",215,3.44826
"33_15_2987.txt",221,0.74627
"33_2_2852.txt",15,0
"33_2_2853.txt",19,4.54546
"33_2_2854.txt",23,0
"33_2_2855.txt",25,3.7037
"33_2_2856.txt",202,0.45872
"33_2_2857.txt",204,3.1111
"33_2_2858.txt",207,-1.33928
"33_3_2859.txt",10,0
"33_3_2860.txt",13,0
"33_3_2861.txt",15,5.88235
"33_3_2862.txt",17,5.26316
"33_3_2863.txt",22,4.16667
"33_3_2864.txt",32,0
"33_3_2865.txt",203,0.44248
"33_3_2866.txt",206,0.43103
"33_3_2867.txt",209,0.44843
"33_4_2871.txt",10,9.09091
"33_4_2872.txt",10,-9.09091
"33_4_2873.txt",10,-9.09091
"33_4_2874.txt",10,0
"33_4_2875.txt",10,0
"33_4_2876.txt",10,0
"33_4_2877.txt",10,9.09091
"33_4_2878.txt",10,0
"33_4_2879.txt",11,0
"33_4_2880.txt",13,0
"33_4_2881.txt",13,0
"33_4_2882.txt",14,0
"33_4_2883.txt",14,6.25
"33_4_2884.txt",14,13.33333
"33_4_2885.txt",15,0
"33_4_2886.txt",15,-5.55556
"33_4_2887.txt",17,0
"33_4_2888.txt",17,0
"33_4_2889.txt",18,-5
"33_4_2890.txt",19,-5
"33_4_2891.txt",19,-4.7619
"33_4_2892.txt",27,0
"33_4_2893.txt",153,-1.19047
"33_4_2894.txt",204,3.15315
"33_4_2895.txt",221,4.58335
"33_4_2896.txt",228,4.41769
"33_5_2902.txt",10,0
"33_5_2903.txt",11,8.33333
"33_5_2904.txt",11,0
"33_5_2905.txt",11,0
"33_5_2906.txt",12,-7.69231
"33_5_2907.txt",14,-6.66667
"33_5_2908.txt",14,0
"33_5_2909.txt",14,12.5
"33_5_2910.txt",15,0
"33_5_2911.txt",16,0
"33_5_2912.txt",22,-4
"33_5_2913.txt",25,0
"33_5_2914.txt",70,1.33333
"33_5_2915.txt",205,9.04978
"33_5_2916.txt",209,9.29206
"33_6_2919.txt",10,0
"33_6_2920.txt",202,0
"33_6_2921.txt",212,1.73913
"33_6_2922.txt",213,6.80851
"33_7_2926.txt",12,0
"33_7_2927.txt",12,0
"33_7_2928.txt",200,0.45045
"33_7_2929.txt",201,3.01722
"33_7_2930.txt",209,0.44643
"33_8_2932.txt",12,0
"33_8_2933.txt",15,12.5
"33_8_2934.txt",16,11.7647
"33_8_2935.txt",206,0.90498
"33_8_2936.txt",209,5.80358
"33_8_2937.txt",237,0.37736
"33_9_2939.txt",10,9.09091
"33_9_2940.txt",10,0
"33_9_2941.txt",14,0
"33_9_2942.txt",20,4.7619
"33_9_2943.txt",199,1.8868
"33_9_2944.txt",206,3.13901
"33_9_2945.txt",209,0.89686
"34_1_2988.txt",52,1.75439
"34_1_2989.txt",65,0
"34_1_2990.txt",93,0.96154
"34_1_2991.txt",139,1.94805
"34_1_2992.txt",193,0.46729
"34_1_2993.txt",212,0.43478
"34_10_3060.txt",23,0
"34_10_3061.txt",29,0
"34_10_3062.txt",32,0
"34_10_3063.txt",33,0
"34_10_3064.txt",35,-5
"34_10_3065.txt",207,2.57509
"34_10_3066.txt",215,2.99145
"34_10_3067.txt",221,2.04918
"34_11_3068.txt",12,0
"34_11_3069.txt",14,0
"34_11_3070.txt",15,0
"34_11_3071.txt",28,3.33333
"34_11_3072.txt",35,2.5
"34_11_3073.txt",211,0.4329
"34_11_3074.txt",212,2.11865
"34_11_3075.txt",231,0.77822
"34_12_3076.txt",10,-9.09091
"34_12_3077.txt",11,0
"34_12_3078.txt",12,-14.28572
"34_12_3079.txt",18,0
"34_12_3080.txt",22,0
"34_12_3081.txt",23,0
"34_12_3082.txt",27,6.66666
"34_12_3083.txt",206,4.93273
"34_12_3084.txt",213,-0.4329
"34_12_3085.txt",245,1.11524
"34_13_3086.txt",10,-9.09091
"34_13_3087.txt",12,-15.38462
"34_13_3088.txt",15,0
"34_13_3089.txt",24,3.84615
"34_13_3090.txt",209,0.42918
"34_13_3091.txt",211,0.41667
"34_13_3092.txt",215,4.29184
"34_14_3093.txt",11,0
"34_14_3094.txt",16,0
"34_14_3095.txt",20,0
"34_14_3096.txt",22,0
"34_14_3097.txt",22,0
"34_14_3098.txt",31,0
"34_14_3099.txt",184,0.49751
"34_14_3100.txt",204,0
"34_14_3101.txt",217,2.5
"34_2_2994.txt",70,2.66666
"34_2_2995.txt",73,0
"34_2_2996.txt",85,0
"34_2_2997.txt",225,0.4
"34_2_2998.txt",257,1.0989
"34_2_2999.txt",280,2.30264
"34_3_3000.txt",25,-3.7037
"34_3_3001.txt",28,0
"34_3_3002.txt",30,3.0303
"34_3_3003.txt",32,0
"34_3_3004.txt",32,0
"34_3_3005.txt",42,4.54546
"34_3_3006.txt",44,-6.38298
"34_3_3007.txt",44,2.12766
"34_3_3008.txt",46,0
"34_3_3009.txt",47,0
"34_3_3010.txt",48,2
"34_3_3011.txt",51,0
"34_3_3012.txt",58,4.91802
"34_3_3013.txt",69,1.35135
"34_3_3014.txt",170,0.52632
"34_3_3015.txt",175,1.0204
"34_3_3016.txt",194,1.42179
"34_4_3017.txt",29,-5.55556
"34_4_3018.txt",38,2.43902
"34_4_3019.txt",41,2.22222
"34_4_3020.txt",44,2.17391
"34_4_3021.txt",192,0.94787
"34_4_3022.txt",193,0.4717
"34_4_3023.txt",201,0
"34_5_3024.txt",33,-2.85714
"34_5_3025.txt",46,2.04082
"34_5_3026.txt",46,0
"34_5_3027.txt",217,2.10085
"34_5_3028.txt",218,0
"34_5_3029.txt",235,0
"34_6_3030.txt",25,3.44828
"34_6_3031.txt",35,-5.4054
"34_6_3032.txt",38,0
"34_6_3033.txt",39,0
"34_6_3034.txt",44,2.17391
